dog_id,dd_age_years,dd_weight_lbs,recode.sex_2,recode.sex_3,recode.sex_4,mixed.breed
57453,3.5,75,1,0,0,1
5311,13,48,0,0,1,1
13529,7.166666667,90,0,0,1,1
13014,1,42,1,0,0,0
73272,12.25,27.5,0,0,1,1
33661,4.916666667,81,0,0,1,1
57375,10,7.5,1,0,0,1
79511,3.5,59,1,0,0,0
103180,12.66666667,29.5,0,0,1,0
29993,9.083333333,46.6,1,0,0,1
37797,12.83333333,72,1,0,0,0
73471,7.666666667,77,1,0,0,0
97810,2.5,108,0,0,1,0
86445,12.5,10,0,0,1,0
51225,2,15.3,0,0,1,1
63880,13.5,72,0,0,1,0
44305,3,12.8,0,0,1,1
12408,16.58333333,45,0,0,1,1
20974,2.416666667,35,1,0,0,1
18450,10.83333333,10.8,1,0,0,0
82760,7.25,60,1,0,0,0
41002,17.5,13.5,1,0,0,0
3059,15.66666667,30,0,0,1,0
63065,8.666666667,60,1,0,0,1
61393,7.166666667,90,1,0,0,0
23967,5,80,0,0,1,0
54227,13.16666667,13.1,0,0,1,0
2275,6.583333333,52,1,0,0,1
88908,12.25,76,1,0,0,1
40288,13.25,33,1,0,0,1
86341,1.416666667,32,1,0,0,0
18461,1.333333333,62,0,0,0,1
82952,9.25,21.8,1,0,0,0
80857,12.16666667,20.7,1,0,0,1
67277,15.16666667,39,0,0,1,1
15887,9.416666667,36,1,0,0,0
1448,16.25,62,1,0,0,1
66751,9,20,0,0,1,1
94874,9.666666667,67,1,0,0,0
12412,9.416666667,87,1,0,0,1
45438,14.08333333,27,0,0,1,0
60921,6.916666667,13,0,0,1,0
12887,9.75,45,0,0,1,1
51232,9,16,0,0,1,0
87811,15.66666667,30,1,0,0,0
88512,11.16666667,21.5,0,0,1,1
78318,7.75,59,1,0,0,0
44669,16.16666667,33,1,0,0,1
88615,12,24,0,0,1,1
49615,13.41666667,58.3,1,0,0,0
7265,10,14,1,0,0,1
56228,9,36,1,0,0,1
74316,7,68,1,0,0,0
98501,12.08333333,34,1,0,0,1
93885,6,49.9,1,0,0,1
23477,5.166666667,68,1,0,0,1
71526,9.666666667,72,1,0,0,0
45286,16,37,0,0,1,1
11483,13,35,0,0,1,0
90162,1.083333333,16,1,0,0,1
43754,3.583333333,38,0,0,0,0
79609,8.25,37,1,0,0,0
59875,7.666666667,44,1,0,0,1
71817,14.41666667,29,1,0,0,1
91118,3.583333333,85,0,0,1,1
102494,13,62,0,0,1,1
55785,2.25,105,1,0,0,0
78764,3.25,65,0,0,0,0
85969,12.66666667,80,1,0,0,0
77622,6.333333333,67,1,0,0,1
36572,1.583333333,11,0,0,1,1
759,4.5,48,1,0,0,0
48043,5.916666667,65,0,0,1,0
47421,3.666666667,55,0,0,1,1
6223,11.33333333,55,1,0,0,0
61519,6,77,0,0,1,1
40380,6.583333333,72,1,0,0,0
2696,4.833333333,53,1,0,0,0
1113,5,75,1,0,0,1
27373,2.25,67,0,0,1,1
50313,7,62,1,0,0,1
4470,10,20,0,0,1,0
45708,1.583333333,48,1,0,0,1
94494,5,17,0,0,1,1
100679,3.583333333,53,0,0,1,1
6425,7,66,0,0,1,1
3920,2.833333333,125,0,0,1,0
67816,7,65,1,0,0,0
16144,1.333333333,67,1,0,0,0
81298,2.416666667,78,0,0,1,0
80994,6.75,24,1,0,0,1
63686,7,73,1,0,0,0
95708,2.416666667,101,0,0,1,0
78262,12,62,1,0,0,0
98353,11.41666667,78,1,0,0,1
51035,12.08333333,15,0,0,1,1
27136,11.08333333,25,1,0,0,0
14042,3,53,0,0,1,1
65922,2.416666667,72,1,0,0,1
102628,5.5,94,0,0,1,0
75924,6,48,1,0,0,1
101149,6.75,85,0,0,1,0
89620,10.25,67,0,0,1,0
99837,4,24,1,0,0,0
50708,2.083333333,92,0,0,1,0
57720,8,18.5,0,0,1,1
39521,9.5,55,1,0,0,1
6804,7,78,0,0,1,1
99138,11.5,16.5,1,0,0,0
49669,5.666666667,18,1,0,0,1
74769,6.75,31,0,0,1,0
11558,11.41666667,62,0,0,1,0
25858,14.16666667,26,0,0,1,0
68608,13.08333333,78,0,0,1,0
27482,6.083333333,59,0,0,1,1
86335,11.91666667,13,0,0,0,1
70045,12.08333333,33,0,0,1,0
83891,0.916666667,97,0,1,0,1
71334,4.25,17,1,0,0,0
49303,12,83,0,0,1,0
23023,7.083333333,63,1,0,0,0
82541,13.08333333,108,1,0,0,0
19031,9.833333333,98,0,1,0,0
35705,15.16666667,26,1,0,0,0
21060,1.166666667,52,0,0,1,0
6178,2.416666667,110,0,0,1,1
8541,5.333333333,95,0,0,1,0
54446,4,59,0,0,1,1
21596,2.666666667,25,0,0,1,0
71433,2.25,65,1,0,0,0
98175,5.833333333,72,1,0,0,0
8382,2.916666667,30.6,1,0,0,0
79773,5.5,42,1,0,0,1
43682,11.75,37,0,0,1,0
80957,8,14,1,0,0,1
47215,14.33333333,43.4,1,0,0,1
41462,1.75,7,1,0,0,0
47830,10,9,1,0,0,1
85670,6,49,0,0,1,1
73738,6.416666667,35,0,0,1,1
38293,1.666666667,70,1,0,0,1
33357,2.083333333,25,1,0,0,0
29865,2.166666667,49,1,0,0,1
7026,9.75,5.6,1,0,0,0
84591,5.083333333,40,1,0,0,1
30840,7.25,70,0,0,1,0
3772,8.416666667,50,1,0,0,1
63767,11.75,30,1,0,0,0
101068,10,90,0,0,1,0
8161,11.16666667,65,0,0,1,1
95283,5,9,0,0,1,1
40850,12,58,1,0,0,1
87683,6.833333333,27,0,0,1,0
52022,12.16666667,14,1,0,0,0
77593,15.5,14,0,0,1,1
1727,8,42,0,0,1,1
14728,4.166666667,41,0,0,1,1
52411,6.25,60,1,0,0,0
52928,15.33333333,21,1,0,0,0
49022,6,20,0,0,1,1
66951,7.25,18,0,0,1,1
29101,12.83333333,98,0,0,1,1
86102,1.416666667,67.9,0,0,1,1
20832,9,49,1,0,0,1
44866,3.666666667,90.1,0,0,1,0
84740,6.75,17.5,0,0,1,1
90900,7,18.8,0,0,1,1
68111,12.91666667,66,0,0,1,0
88554,4.5,60.5,1,0,0,0
60420,8.75,115,0,0,1,1
32969,4.416666667,54,0,0,1,1
72557,12.41666667,24.8,1,0,0,0
6006,7.25,42,0,0,1,1
47229,6,12.5,1,0,0,1
84719,13.08333333,20.4,1,0,0,0
58480,5,17.3,0,0,1,1
11354,11.83333333,11.4,1,0,0,0
4365,7.666666667,59,1,0,0,1
29022,8.666666667,73,0,0,1,0
10540,10.25,38,1,0,0,0
62293,4.5,47,0,0,1,0
31706,7.333333333,115,0,0,1,0
81156,3.916666667,20,0,1,0,0
12886,6,80,0,0,1,1
55423,9.833333333,126,1,0,0,0
83994,1.583333333,21.3,0,0,1,0
70856,12.16666667,19,0,0,1,0
29920,12,53,1,0,0,1
75329,2.333333333,51,0,0,1,1
72017,9,55,1,0,0,0
56010,2.166666667,35,0,0,1,0
45215,11,21,1,0,0,1
32910,10,23,1,0,0,1
43774,10.33333333,61,0,0,1,0
94393,5.25,53,0,1,0,0
91039,11.41666667,100,0,0,1,0
3813,13.25,56,1,0,0,1
7860,11,25,0,0,1,1
62861,9.666666667,76,1,0,0,0
10939,11.91666667,45,1,0,0,0
42960,2.416666667,40,1,0,0,1
70072,4.083333333,16,1,0,0,1
39101,9.5,59,0,0,1,0
22354,16,15,0,0,1,0
81416,7.5,68,1,0,0,1
18053,5,24.6,1,0,0,0
50459,3,55,0,0,1,0
73606,13.33333333,51,1,0,0,0
49748,2.666666667,90,0,0,1,0
102097,7.833333333,31,0,0,1,1
92099,1.166666667,68,0,1,0,0
87972,7.5,90,0,0,1,1
62494,4.583333333,40,1,0,0,1
43940,9,14,0,0,1,1
59560,10.83333333,23,1,0,0,0
44285,9.333333333,82,0,0,1,0
39409,9.5,68,0,0,1,0
90724,5.666666667,82,0,0,1,1
47463,2.25,6.5,1,0,0,0
89068,8.833333333,76,0,0,1,1
95326,2.833333333,128,0,0,1,0
39385,7.416666667,14,1,0,0,0
88601,11.41666667,13,0,0,1,1
85606,10.16666667,92,0,0,1,0
45714,4.583333333,125,0,0,1,0
30709,5.583333333,26,0,0,1,0
72035,5.416666667,79,0,1,0,0
65325,7.916666667,99,1,0,0,0
41468,4,40,1,0,0,1
88470,7.5,18,1,0,0,0
28966,8.416666667,55,0,0,1,0
77380,2,10,1,0,0,1
70596,12.41666667,8.5,0,0,1,0
29448,7.416666667,65,0,0,1,0
59754,9.333333333,32.5,0,0,1,1
18304,1.333333333,54,0,0,1,1
14452,1.666666667,31,0,1,0,0
40175,2.416666667,60,1,0,0,0
93398,11.66666667,50,1,0,0,1
18268,10,85,1,0,0,1
2695,12.16666667,78,0,0,1,0
90316,8,10,0,0,1,1
24286,10.5,31,1,0,0,0
33056,4.333333333,109,0,0,1,0
34508,6.166666667,63,1,0,0,0
15914,10.91666667,22,0,0,1,0
22372,11.91666667,82,0,0,1,0
71243,1.166666667,63,0,1,0,1
102634,11.08333333,37,1,0,0,1
22597,5,9,1,0,0,1
58932,6.833333333,22,1,0,0,0
75016,9.583333333,63,1,0,0,0
32017,8.75,63,1,0,0,0
29594,3.333333333,71,0,0,1,1
19425,8.083333333,135,0,1,0,0
90171,11.41666667,48,1,0,0,1
35427,3.5,79,0,0,1,1
88155,13.58333333,13,1,0,0,1
3296,13,28,1,0,0,1
28645,5,63,1,0,0,1
8493,13.08333333,22,0,0,1,1
100436,6,30.8,0,0,1,1
89507,3.5,20,1,0,0,1
48566,10,78,1,0,0,1
37100,13,14.6,1,0,0,0
47734,3.916666667,53,1,0,0,0
98563,9,21.2,0,0,1,0
24552,8.75,43,1,0,0,1
82282,3.166666667,41,1,0,0,1
51718,15,39,0,0,1,0
43500,13,18,0,0,1,1
81004,12.91666667,29.7,1,0,0,0
89362,9.25,82,1,0,0,1
21994,5,43,1,0,0,1
69919,13.08333333,74,0,0,1,0
88661,12,92,1,0,0,1
32641,13.75,51,0,0,1,0
40891,7.833333333,66,0,0,1,1
83137,8.166666667,55,0,0,0,0
47550,11.33333333,67,0,0,1,1
7843,7.916666667,42,1,0,0,1
20701,8.666666667,21,1,0,0,0
33882,5.083333333,52,1,0,0,1
52424,9.083333333,9.9,1,0,0,1
103608,3.666666667,16,0,1,0,0
28981,13.08333333,45,0,0,1,1
88662,9.916666667,75,1,0,0,0
60599,13.41666667,70,1,0,0,1
30445,7.083333333,116,1,0,0,0
94784,6.166666667,99,0,0,1,0
59124,3.75,45,1,0,0,1
824,0.75,40.5,0,0,0,0
24721,12.66666667,47,1,0,0,1
25249,9,16,0,0,1,1
26285,7.5,36,1,0,0,0
2358,6.25,52,1,0,0,1
79702,2.75,74.2,0,0,1,0
62794,9.75,55,1,0,0,1
8889,5,13.3,1,0,0,1
54256,10.33333333,14.7,0,0,1,1
41196,10,48,0,0,1,0
22332,6.583333333,42,0,1,0,0
83112,3.833333333,60,1,0,0,1
95619,8,22,0,0,1,1
27846,4.416666667,19,0,0,1,1
52231,12,28,0,0,1,0
47656,3.166666667,17,1,0,0,1
99032,8.083333333,40,0,0,1,0
52333,7,27,0,0,1,1
98354,1.916666667,73,0,0,1,1
47687,17.5,7.9,0,0,1,1
87501,11,9.4,1,0,0,1
64571,12.83333333,89,0,0,1,0
99022,11.91666667,42,1,0,0,1
16462,1.583333333,6,1,0,0,1
4748,12,76,0,0,1,0
36483,8.25,56,1,0,0,0
97123,3.25,140,0,0,1,0
84972,10.91666667,12,1,0,0,1
53251,10.16666667,68,0,0,1,0
14542,10.66666667,55,1,0,0,1
27658,10.16666667,12.3,1,0,0,0
82588,6.583333333,84,0,0,1,0
80907,4.916666667,55,1,0,0,1
4560,2.833333333,20,1,0,0,1
33944,11,56,1,0,0,1
15878,8.166666667,108,0,0,0,0
54707,17.08333333,50,1,0,0,1
87723,17.5,16,0,0,1,0
81924,1,28,1,0,0,1
39433,1.166666667,9.5,0,0,1,0
101190,3.833333333,52,1,0,0,1
22390,2.583333333,26,1,0,0,1
37867,6.333333333,60,1,0,0,0
87321,8,40.3,0,0,1,1
85301,13.75,10,1,0,0,0
30754,5.166666667,65,0,0,1,0
90257,6,79,1,0,0,0
79286,5.666666667,65,0,0,1,0
26060,12,39,1,0,0,0
71267,10.58333333,86.4,1,0,0,0
11299,10,70,1,0,0,0
60958,3.5,95,0,0,1,1
49940,8,62.9,1,0,0,1
92745,9.666666667,14,1,0,0,1
95004,12.25,21.6,1,0,0,1
46245,9.833333333,85,0,0,1,1
95714,0.25,19.6,1,0,0,1
69404,3.833333333,32,1,0,0,0
76350,10.5,63,1,0,0,0
52920,3.666666667,79,0,0,1,1
57114,9.833333333,21,1,0,0,1
30001,10.66666667,41,0,0,1,0
99781,0.916666667,11.3,0,0,0,0
7271,10,49,0,0,1,1
95954,5.833333333,73,1,0,0,1
76075,10,13.9,0,0,1,1
87238,13,21,0,0,1,0
7521,11.16666667,82.5,0,0,1,0
54499,17.5,44,1,0,0,1
12294,5.666666667,101,0,0,1,0
99815,4.083333333,7.5,1,0,0,0
85812,11.16666667,45,1,0,0,1
13752,14.5,46.4,1,0,0,1
72399,14.66666667,12.56,1,0,0,0
15225,3.416666667,53,1,0,0,0
98586,0.5,54,0,1,0,0
2812,2.666666667,17,1,0,0,1
8115,9,48.5,0,0,1,1
1803,7.333333333,21,1,0,0,0
87337,12.33333333,74,1,0,0,0
24991,5,44,0,0,1,1
53315,7.166666667,55,1,0,0,0
24295,3.75,45,1,0,0,0
51614,9.083333333,53,1,0,0,1
23478,7,90,0,0,1,0
77127,9.916666667,74,0,0,1,0
37546,8,16.4,0,0,1,1
15509,7,47,0,0,1,1
80753,8.75,10,0,0,1,1
88626,14.25,18,1,0,0,1
24395,5,36,1,0,0,1
45500,3.583333333,72,1,0,0,1
14847,13,44,1,0,0,1
63679,10.66666667,12,1,0,0,1
50571,9.333333333,72,0,0,1,1
4300,5.416666667,36.4,1,0,0,1
56979,4.583333333,72.3,1,0,0,0
41137,11,49,0,0,1,1
46958,9.333333333,97,0,0,1,1
25460,8,18,1,0,0,1
87251,0.666666667,7,0,0,1,1
53821,11.33333333,12,0,0,1,0
53825,14.75,54,0,0,1,0
88755,13.08333333,30,0,0,1,0
3950,8.583333333,73,0,0,1,1
2385,6.5,115,1,0,0,0
36158,2.75,64,1,0,0,0
3367,4,59,0,0,1,1
70962,4.083333333,37,1,0,0,0
22192,16.33333333,20,0,0,1,1
31424,16.08333333,48,1,0,0,1
87245,9.416666667,82,1,0,0,0
64650,8.416666667,55,0,0,1,1
56157,1.666666667,64,0,0,0,0
27512,1.666666667,83,0,0,1,1
64705,3.416666667,65,1,0,0,0
86082,15.58333333,66,0,0,1,1
73595,12,58,0,0,1,1
76673,13,53,0,0,1,1
90852,4.75,35,1,0,0,1
86391,1,52,0,0,1,1
88603,14,61.6,1,0,0,1
87962,12.25,76,0,0,1,0
72046,7.166666667,79,1,0,0,1
49496,5,77,0,0,1,1
86594,8,31,0,0,1,1
3755,9.583333333,110,1,0,0,0
99944,11.08333333,30,1,0,0,0
102168,11,110,0,0,1,0
26074,9.333333333,31,1,0,0,1
45346,7.416666667,70.5,1,0,0,1
89164,7.416666667,67,0,0,1,1
94411,5.833333333,43,1,0,0,1
52161,9.833333333,77,1,0,0,1
24783,7.583333333,34,0,0,1,0
41487,3,55,1,0,0,1
47403,11.41666667,125,0,0,1,0
63317,8,67,1,0,0,1
56475,10.83333333,92,0,0,1,0
78376,5,48,1,0,0,0
40553,13.91666667,45,1,0,0,1
61833,10.41666667,42,1,0,0,1
7362,14,60,1,0,0,1
66847,1.666666667,62,0,0,1,1
89107,5,64,1,0,0,1
57679,7.25,95,0,0,1,0
1255,13.41666667,7.4,1,0,0,0
95988,9.916666667,71.2,0,0,1,0
64934,13.08333333,86.4,0,0,1,0
87157,8.5,74,1,0,0,0
28697,10.75,65,1,0,0,1
33241,12,5,0,0,1,0
17151,7.666666667,119,1,0,0,0
72831,11.83333333,56,1,0,0,0
90104,13,33,1,0,0,1
95933,5.916666667,72,0,0,1,1
5101,12,31.5,0,0,1,1
47915,11.58333333,19,1,0,0,1
60123,2.166666667,52,0,0,1,1
30835,2,26,1,0,0,0
436,4.416666667,85,0,1,0,0
69263,8,48,1,0,0,1
18539,7,72,0,0,1,0
43044,10,18,0,0,1,1
55329,6,63,0,0,1,0
69930,11.58333333,32,1,0,0,1
21218,5.333333333,52.05,1,0,0,0
9474,4.416666667,105,0,0,1,1
60739,10.5,68,1,0,0,0
57700,8.166666667,37,1,0,0,1
54683,9.5,69,1,0,0,0
20170,1.916666667,52.3,0,0,1,1
29936,3.25,50.2,1,0,0,1
67605,1.333333333,58,1,0,0,0
64696,13.66666667,74,0,0,1,1
37221,8,12.5,0,0,1,1
51380,9.583333333,42,0,0,1,0
10283,10,51,0,0,1,0
51615,1.666666667,63,1,0,0,0
85487,15.58333333,32,0,0,1,0
88600,2.333333333,53,1,0,0,0
65807,11.83333333,73,0,0,1,1
73446,2.083333333,19.2,1,0,0,0
44865,5.333333333,67,0,0,0,0
58023,13.16666667,25,1,0,0,1
21996,2.333333333,60,1,0,0,1
8935,13,68,0,0,1,1
98751,2.583333333,14,1,0,0,0
31807,12.5,31.5,1,0,0,0
5901,3,15,1,0,0,1
81296,13,57.8,1,0,0,0
84014,10.91666667,65,1,0,0,0
89911,4.583333333,7,0,0,1,0
53562,6.166666667,11.8,1,0,0,0
33827,13.58333333,10.3,0,0,1,0
24224,9,94,0,0,1,1
58524,9.25,17.5,1,0,0,0
58429,2.583333333,86,1,0,0,0
60757,1.583333333,32,0,0,1,1
33037,11.41666667,66,0,0,1,0
97334,5.5,66,1,0,0,0
5807,13,65,1,0,0,1
19142,10,53,0,0,1,1
72583,9.75,61.3,0,0,1,1
84635,6,66,0,0,1,1
88712,9.333333333,59,1,0,0,1
85192,14.75,65,1,0,0,1
39946,3.25,45.1,1,0,0,1
3894,7,95,1,0,0,0
87886,12.5,55,0,0,1,1
37306,10,20,0,0,1,1
25183,10,75.5,0,0,1,1
44745,2.333333333,90,0,0,1,0
92497,13,90,0,0,1,0
55218,2.666666667,71,1,0,0,0
99881,1.583333333,88,0,0,1,1
82177,4.416666667,79,0,0,1,0
19691,3,60,1,0,0,1
3614,10.75,78,0,0,1,0
63646,11.5,61,1,0,0,0
57052,11.41666667,58,0,0,1,0
31534,4,93,1,0,0,0
85231,13,31.6,0,0,1,1
21514,14.66666667,20,1,0,0,1
75335,2.416666667,32,0,0,1,0
51504,12,58,0,0,1,0
75467,7.25,63,0,0,1,1
15848,15,11.2,1,0,0,1
37055,4.666666667,76,0,0,1,1
66090,4,65,0,0,1,1
85920,8.5,14,0,0,1,0
54585,10.41666667,61,0,0,1,1
55748,8.833333333,75,1,0,0,1
57351,1.583333333,24,0,0,1,0
39875,10.5,80,0,0,1,0
62387,6.25,63,1,0,0,1
95292,8.916666667,86,0,0,1,1
98978,0.25,6.2,0,1,0,0
100013,5.666666667,95,0,1,0,0
64391,12.41666667,51,0,0,1,1
70165,15.33333333,7.7,1,0,0,0
81612,1.5,48.5,1,0,0,0
537,3.833333333,70,0,0,1,1
100846,0.75,82,0,1,0,0
2045,8.166666667,62,1,0,0,1
67158,12.58333333,12.1,1,0,0,1
13273,4.083333333,45,0,0,1,1
80209,12.08333333,22,1,0,0,0
84764,11.83333333,63,0,0,0,0
5357,11,74,0,0,1,1
40342,1.416666667,130,0,0,1,1
8511,9.583333333,35,0,0,1,0
18709,9.916666667,107,0,0,1,1
34489,4.416666667,60,1,0,0,1
1802,4.75,84,0,0,1,0
79211,1.666666667,65,0,1,0,0
88896,4.083333333,22,0,0,1,0
44849,5.666666667,98,1,0,0,0
40943,3.083333333,39,0,0,1,1
71404,11,25.8,1,0,0,1
76828,11.33333333,8,0,0,1,0
12577,5,85,0,0,1,1
3182,2.75,30.3,0,0,1,1
90376,7.75,98,0,0,1,0
60802,7.083333333,21,1,0,0,1
60523,8,72,0,0,1,0
91259,2.833333333,70,1,0,0,1
46135,13.58333333,75,0,0,1,0
19935,13,68,0,0,1,1
92637,5.083333333,63,1,0,0,1
26981,5.75,93,0,0,1,0
40147,2.833333333,60,1,0,0,0
41298,8.416666667,94,0,0,1,1
48324,8.916666667,40,1,0,0,0
86696,3.5,20.5,1,0,0,1
48987,1.583333333,17,0,0,1,0
81074,6,88,1,0,0,0
12540,4.416666667,49,1,0,0,0
857,7.25,19,1,0,0,1
18051,3,50,1,0,0,1
51861,6,52,1,0,0,1
19148,12.58333333,79,1,0,0,0
90378,8,40,0,0,1,0
14284,2.5,75,1,0,0,0
22034,10.75,16.5,0,0,1,0
67136,12.16666667,24,0,0,1,1
36416,12,76,0,0,1,1
89557,6,13.2,1,0,0,1
3718,7.833333333,72,0,0,1,1
24332,13.25,52,0,0,1,0
69790,7.166666667,66,1,0,0,1
80428,2.583333333,75,0,0,1,0
91042,9.416666667,33,1,0,0,1
77261,2.416666667,42,1,0,0,1
89033,12.83333333,31.6,1,0,0,0
46789,9.5,42,1,0,0,0
40778,11,19,1,0,0,1
63240,4.833333333,32,1,0,0,1
7673,7,17,1,0,0,1
34180,8.416666667,18,0,0,1,1
87665,2.166666667,63,1,0,0,0
38088,6.583333333,64,1,0,0,1
27441,1.833333333,14,0,0,1,1
87976,10,7,1,0,0,0
46574,6.916666667,35,1,0,0,1
85679,1.166666667,63,0,0,1,0
5385,10.58333333,36,0,0,1,1
3095,6.583333333,60,0,0,1,1
87069,8.833333333,35.5,1,0,0,1
55126,10.33333333,17,1,0,0,1
30958,9.833333333,25,1,0,0,0
69038,6.833333333,91,0,0,1,0
38246,1.75,45,0,1,0,1
77957,4.5,103,1,0,0,0
34947,7.5,55,0,0,1,1
76358,9.833333333,30,1,0,0,0
71331,13,45,0,0,1,0
67033,2.25,74.6,0,0,1,1
16835,8,39,1,0,0,1
96640,10.58333333,39,0,0,1,1
100479,5.333333333,77,1,0,0,1
45158,5.583333333,84.7,0,0,1,1
52956,3.75,74,0,0,1,0
47356,6.166666667,55,1,0,0,1
49642,10.25,65,1,0,0,0
62516,2.416666667,28,0,0,1,1
11182,2.75,61,0,0,1,1
49718,6.666666667,98,0,0,1,1
46047,2.833333333,67,0,0,1,0
33099,12.33333333,65,1,0,0,0
98119,5,34,0,0,1,1
91962,12.5,20,0,0,1,0
93208,11.75,55,0,1,0,1
90552,10,12,1,0,0,1
85967,8.5,95,1,0,0,0
88153,8,48.6,1,0,0,1
34678,9.833333333,58,0,0,1,1
66724,9.833333333,39,0,0,1,1
92511,5.333333333,42,1,0,0,0
49617,12.16666667,37,1,0,0,0
80370,15.41666667,31,0,0,1,0
5033,8.833333333,125,1,0,0,0
103134,5,25.6,1,0,0,1
13429,2.5,68,1,0,0,0
96481,11,55,1,0,0,1
63888,4.583333333,110,1,0,0,1
73825,3,27,1,0,0,1
17315,4,72,0,0,1,0
92762,14.83333333,10,1,0,0,0
80051,8.75,14,0,0,1,0
61353,11.16666667,69,0,0,1,1
91275,3,60,1,0,0,1
27416,4.25,72,1,0,0,0
88784,11.08333333,15.5,1,0,0,0
14882,8.75,99,0,0,1,0
69052,2.416666667,63,0,0,1,0
68904,1.333333333,54.8,1,0,0,1
45552,4.583333333,35,0,0,1,0
22063,4.416666667,61,0,0,1,1
93035,3.666666667,61.4,1,0,0,1
92194,3.333333333,84,0,0,1,0
103152,3,84,0,0,0,0
73328,11.58333333,75,1,0,0,0
54674,8.833333333,103,0,0,1,1
48958,10,48,0,0,0,0
88358,3.416666667,66,0,0,1,0
20366,13.83333333,14,1,0,0,0
74760,13.25,8,1,0,0,0
7608,14.91666667,46,1,0,0,0
4271,3,42.7,0,1,0,0
99898,0.666666667,52,0,0,0,0
80097,13,31,1,0,0,0
25300,9,62,1,0,0,1
103246,5.166666667,13.1,1,0,0,0
19642,6.333333333,92,0,0,1,1
33766,14,13,1,0,0,0
78783,8.5,30,1,0,0,0
1419,6,40,1,0,0,0
66793,1.25,23,1,0,0,0
87575,5.5,71.4,0,0,1,0
9323,11.75,20.1,1,0,0,0
44954,4.5,55.4,0,0,1,1
75979,3.666666667,74,0,1,0,0
13925,13.33333333,8.2,1,0,0,0
77325,5.166666667,8.5,1,0,0,1
38500,4.5,15,1,0,0,1
24761,1,18,0,0,1,1
48992,2.833333333,52.9,0,0,1,1
33295,2,26,0,0,1,1
5348,11.83333333,49,1,0,0,1
76410,6.083333333,52,0,0,1,0
79578,13.83333333,9.3,0,1,0,0
100822,0.75,41.1,1,0,0,1
96401,5.75,35,1,0,0,0
75678,3.666666667,57,0,0,1,1
52969,11.91666667,56,1,0,0,1
59987,10.66666667,38,0,0,1,0
42879,7.666666667,64,0,0,1,0
29267,5,60.8,1,0,0,1
44327,12.58333333,35,0,0,1,0
48159,9,14,1,0,0,1
70430,1.25,58,1,0,0,1
680,6.166666667,53,1,0,0,0
38476,4.75,149,1,0,0,0
5466,10.91666667,11.5,1,0,0,1
63518,8.416666667,52,0,0,1,1
47064,3.666666667,74,1,0,0,0
49268,8.833333333,95,0,0,1,0
78810,6.666666667,85,0,1,0,0
89025,8.416666667,75,0,0,1,1
7360,5.583333333,75,0,0,1,0
33027,14,85,0,0,1,0
21239,13,32.5,1,0,0,1
38144,13,75,1,0,0,1
89349,11.41666667,96,1,0,0,0
66004,10,59,0,0,1,1
27185,5,37.8,1,0,0,1
70407,10.5,28,0,0,1,1
25978,4,88,0,0,1,1
80456,8.666666667,65,0,0,1,1
91970,5.666666667,50,1,0,0,1
76852,13.91666667,65,1,0,0,1
14833,12.66666667,67,0,0,1,1
47067,8.333333333,74,1,0,0,0
26259,2.833333333,19,0,0,1,0
38805,9,67,0,0,1,1
6439,3,70,1,0,0,1
68772,5.5,41.3,0,0,1,1
21285,8,48,1,0,0,0
75168,8.833333333,53,1,0,0,0
73217,6.75,22,1,0,0,1
100103,7,45,1,0,0,1
93973,8.666666667,65,0,1,0,0
87199,15,16,1,0,0,0
61262,3.583333333,41,1,0,0,1
82486,8.5,118,1,0,0,0
10265,3.583333333,8.6,1,0,0,1
74566,1.166666667,36,1,0,0,0
24106,11.16666667,38,1,0,0,0
55625,8,58,0,0,1,1
24410,5.75,52,0,0,1,1
98846,12.91666667,23,1,0,0,0
50807,2.583333333,75,0,0,1,1
103619,1.416666667,32,0,0,1,0
95383,6,32,1,0,0,1
3260,8.083333333,32,1,0,0,0
28176,15,21,0,0,1,1
83549,4.666666667,25,0,0,1,1
30493,7.833333333,84,0,0,1,1
69865,8,13,1,0,0,1
9564,10.25,21,1,0,0,0
55989,2.833333333,72,0,0,1,0
98449,5.916666667,51,1,0,0,0
31820,6.083333333,35,1,0,0,1
323,15.16666667,7.75,1,0,0,0
72096,6.5,24,0,1,0,1
64508,9.666666667,12,1,0,0,1
59626,1.75,16,1,0,0,1
63064,11.41666667,20,1,0,0,0
71364,10.08333333,65,1,0,0,0
65655,8.333333333,13.5,1,0,0,0
33772,6,140,0,0,1,0
52157,9,53.2,0,0,1,0
92620,4,43,1,0,0,1
72262,14.16666667,9.6,1,0,0,0
97748,5.083333333,95,0,0,0,0
94483,3.833333333,136,0,0,1,0
67067,3.583333333,60,0,1,0,0
521,12.16666667,63,0,0,1,0
79275,11.75,32.2,0,0,1,1
87802,13.5,11,0,0,1,1
68409,2.416666667,4,0,0,0,0
12783,6.333333333,4.5,0,0,0,0
82987,13,72,1,0,0,1
3633,13.08333333,68,1,0,0,0
85242,8.083333333,75,0,0,1,0
88387,11,72,0,0,1,0
97797,4.416666667,70,0,1,0,0
93020,8,15,0,0,1,1
78607,9.833333333,47,1,0,0,0
26357,12,53,1,0,0,1
66905,5.25,14,1,0,0,1
3435,4.083333333,53,1,0,0,0
8218,6.5,5.4,0,0,1,0
14691,10.58333333,29.6,1,0,0,0
69679,6,15,1,0,0,1
81383,8,20,1,0,0,1
