dog_id,hs_condition,days_from_present,months_from_present
24883,1706,4129,135.68
24883,1817,3125,102.68
95588,202,964,31.68
95588,405,902,29.68
95588,412,902,29.68
95588,423,902,29.68
15979,705,2882,94.68
15979,809,1238,40.68
15979,1113,1786,58.68
15979,1801,4678,153.68
39543,304,3429,112.68
39543,305,3064,100.68
39543,307,3429,112.68
39543,404,3702,121.68
39543,798,3490,114.68
39543,1210,2455,80.68
39543,1701,3612,118.68
39543,1812,1391,45.68
43607,405,2090,68.68
43607,1605,3368,110.68
43607,1801,1695,55.68
43607,1816,3156,103.68
103091,1898,1115,36.68
71582,504,2272,74.68
71582,311,3125,102.68
71582,406,2029,66.68
71582,504,3003,98.68
71582,1814,1360,44.68
102733,304,811,26.68
102733,305,811,26.68
94441,304,872,28.68
94441,1627,2547,83.68
94441,1812,2882,94.68
82694,304,4282,140.68
82694,305,4282,140.68
82694,908,4282,140.68
82694,1215,6504,213.68
82694,1605,6899,226.68
16444,304,2821,92.68
16444,305,2821,92.68
16444,408,902,29.68
16444,504,902,29.68
16444,705,902,29.68
55387,1605,2060,67.68
55387,1809,1268,41.68
55387,1812,1268,41.68
91070,1605,1756,57.68
91070,1898,1817,59.68
26054,410,933,30.68
26054,411,933,30.68
26054,712,1452,47.68
26054,1605,933,30.68
26054,1622,933,30.68
26054,1898,1360,44.68
86943,102,994,32.68
86943,205,994,32.68
86943,304,660,21.68
86943,305,660,21.68
4999,102,1268,41.68
4999,304,1603,52.68
4999,410,3916,128.68
4999,1113,1756,57.68
64354,498,1968,64.68
64354,1801,1725,56.68
64354,1817,1238,40.68
74483,108,1115,36.68
74483,1605,2121,69.68
9947,407,902,29.68
9947,1801,1786,58.68
60264,1015,2972,97.68
60264,1704,2576,84.68
59883,306,2486,81.68
59883,1801,4008,131.68
59883,1817,3702,121.68
13807,109,1025,33.68
13807,412,2090,68.68
13807,1111,2272,74.68
13807,1117,1756,57.68
13807,1609,1603,52.68
13807,1617,1603,52.68
13807,1904,2241,73.68
51369,306,1786,58.68
29402,998,1360,44.68
29402,1198,994,32.68
29402,1808,1725,56.68
31149,713,2121,69.68
31149,809,964,31.68
31149,916,1115,36.68
85884,423,1511,49.68
85884,713,1055,34.68
85884,1898,1542,50.68
63157,406,1146,37.68
63157,426,1146,37.68
63157,1709,6259,205.68
5421,411,902,29.68
5421,432,2425,79.68
5421,1113,1695,55.68
24469,1898,1391,45.68
34438,298,1115,36.68
34438,498,1391,45.68
34438,1016,1268,41.68
34438,1801,994,32.68
80667,203,6473,212.68
80667,304,6624,217.68
80667,305,3702,121.68
80667,1113,1330,43.68
80667,1701,3824,125.68
80667,1703,3855,126.68
89150,304,994,32.68
89150,305,994,32.68
89150,307,994,32.68
89150,705,841,27.68
102390,708,2060,67.68
102390,1812,1421,46.68
26112,1701,1542,50.68
26112,1703,1907,62.68
90459,305,1786,58.68
90459,1817,1115,36.68
29097,404,2121,69.68
76831,1801,2210,72.68
50519,306,1207,39.68
50519,1198,2241,73.68
50519,1801,1998,65.68
50519,1808,2241,73.68
50519,1898,1207,39.68
73853,198,1786,58.68
73853,202,1756,57.68
73853,1609,1756,57.68
73853,1634,1756,57.68
47268,1008,2394,78.68
47268,1617,1115,36.68
47268,1622,4343,142.68
47268,1801,2182,71.68
37833,798,1725,56.68
83173,421,1391,45.68
60885,305,1695,55.68
60885,306,933,30.68
60885,426,3947,129.68
60885,709,3794,124.68
60885,712,2363,77.68
60885,719,3582,117.68
60885,1805,4068,133.68
60885,1898,3947,129.68
3837,1817,811,26.68
86914,304,2607,85.68
86914,305,2607,85.68
86914,1801,3702,121.68
86914,1805,4068,133.68
86914,1810,4068,133.68
103578,1001,841,27.68
103578,1616,537,17.68
97525,423,1391,45.68
97525,426,1391,45.68
97525,1605,2668,87.68
97525,1898,1360,44.68
51551,1198,2241,73.68
40669,698,1207,39.68
22845,915,2941,96.68
42482,198,1330,43.68
42482,307,1968,64.68
42482,798,1146,37.68
42482,1111,1330,43.68
42482,1701,2547,83.68
58011,298,2791,91.68
16736,1640,4129,135.68
16736,1898,2668,87.68
85445,1619,1786,58.68
85445,1637,1511,49.68
98955,102,749,24.68
98955,202,3886,127.68
98955,410,1391,45.68
98955,426,1725,56.68
98955,1110,1786,58.68
98955,1605,4282,140.68
98955,1637,3521,115.68
98955,1701,3490,114.68
91267,108,1238,40.68
91267,406,1115,36.68
91267,414,1115,36.68
91267,1617,1603,52.68
91267,1637,1572,51.68
91267,1703,1391,45.68
43967,108,1238,40.68
43967,798,1542,50.68
75841,504,3794,124.68
75841,304,1238,40.68
75841,428,994,32.68
75841,504,3794,124.68
75841,1113,1238,40.68
75841,1205,964,31.68
37290,102,1633,53.68
37290,304,1268,41.68
37290,708,1725,56.68
37290,712,5012,164.68
37290,1113,1633,53.68
37290,1605,872,28.68
37290,1616,5224,171.68
37290,1617,2760,90.68
57887,108,3671,120.68
57887,202,2791,91.68
57887,406,2029,66.68
57887,1817,1268,41.68
97774,1698,2121,69.68
7322,412,1177,38.68
7322,712,1177,38.68
7322,1617,1391,45.68
34892,104,933,30.68
34892,109,3947,129.68
34892,305,1511,49.68
34892,1805,2425,79.68
34892,1817,2425,79.68
88952,426,1360,44.68
46122,712,2821,92.68
18976,1898,964,31.68
83433,1622,1299,42.68
88468,205,964,31.68
88468,306,4252,139.68
10465,1617,1360,44.68
96040,313,780,25.68
36721,108,1207,39.68
36721,423,1268,41.68
36721,1898,964,31.68
94137,305,749,24.68
94137,306,749,24.68
61972,118,1937,63.68
61972,306,3886,127.68
61972,1113,964,31.68
61972,1640,5073,166.68
58438,1112,1330,43.68
58438,1617,1633,53.68
95654,1112,780,25.68
95654,1198,721,23.68
95654,1816,1664,54.68
95654,1817,933,30.68
11524,304,902,29.68
11524,428,1268,41.68
11524,498,1998,65.68
11524,1812,902,29.68
11524,1898,902,29.68
76974,1704,1845,60.68
7851,1813,1238,40.68
23036,705,964,31.68
23036,710,902,29.68
83735,404,2121,69.68
83735,698,1299,42.68
83735,1629,2121,69.68
83735,1701,1907,62.68
83735,1703,1086,35.68
74253,108,4068,133.68
74253,504,994,32.68
74253,714,3824,125.68
13239,304,2455,80.68
13239,1801,2455,80.68
1461,103,2821,92.68
1461,298,1360,44.68
1461,915,1360,44.68
1461,1215,1146,37.68
1461,1703,5012,164.68
90309,1617,1480,48.68
19120,104,1177,38.68
19120,201,1177,38.68
19120,305,2972,97.68
19120,1801,2486,81.68
19120,1803,994,32.68
19120,1898,4678,153.68
78516,305,902,29.68
78516,306,902,29.68
78516,1619,2394,78.68
96567,1110,1511,49.68
69797,306,1360,44.68
69797,1112,2821,92.68
76537,426,1238,40.68
26260,107,1207,39.68
10820,1701,1055,34.68
17927,304,2151,70.68
17927,305,2151,70.68
17927,398,1937,63.68
17927,705,1299,42.68
17927,798,1299,42.68
5602,1598,3094,101.68
5602,1108,3094,101.68
5602,1110,3094,101.68
49033,1117,2090,68.68
1585,414,964,31.68
1585,1622,994,32.68
79235,104,1845,60.68
79235,205,690,22.68
79235,398,3064,100.68
79235,426,1391,45.68
79235,428,3064,100.68
79235,1215,2363,77.68
79235,1637,2425,79.68
94513,1801,2060,67.68
94751,201,1055,34.68
94751,202,1055,34.68
94751,405,1177,38.68
94751,498,841,27.68
94751,1117,1086,35.68
94751,1619,1025,33.68
94751,1801,1511,49.68
24973,1616,3398,111.68
4195,202,2394,78.68
4195,405,2455,80.68
4195,406,2455,80.68
4195,498,3278,107.68
4195,916,1330,43.68
4195,1105,2029,66.68
94402,108,749,24.68
29986,1614,1937,63.68
29986,1701,1115,36.68
2443,305,2607,85.68
2443,398,2607,85.68
2443,1113,2090,68.68
2443,1198,2090,68.68
2443,1617,4647,152.68
36509,504,841,27.68
36509,915,994,32.68
5924,428,2182,71.68
5924,898,2182,71.68
5924,1198,2182,71.68
68025,108,994,32.68
68025,1113,1055,34.68
68025,1698,1452,47.68
32226,198,6047,198.68
32226,1598,5682,186.68
32226,102,1664,54.68
32226,205,1146,37.68
32226,305,2121,69.68
32226,498,964,31.68
32226,809,2941,96.68
32226,1215,5408,177.68
32226,1798,5469,179.68
76955,498,1115,36.68
98412,202,629,20.68
98412,1605,629,20.68
89679,1640,2241,73.68
89679,1812,2121,69.68
71360,304,994,32.68
71360,809,2060,67.68
71360,1605,2852,93.68
94919,305,994,32.68
94919,612,1360,44.68
94919,713,2941,96.68
94919,1098,1876,61.68
94919,1198,1725,56.68
88092,504,5529,181.68
88092,504,5529,181.68
88092,916,964,31.68
75022,304,2913,95.68
75022,305,2182,71.68
75022,712,4951,162.68
75022,1407,872,28.68
75022,1605,2760,90.68
28619,1215,3156,103.68
28619,1816,3977,130.68
28619,1817,964,31.68
71806,201,1268,41.68
71806,1106,1268,41.68
71806,1801,3125,102.68
98836,202,1480,48.68
98836,423,660,21.68
98836,426,660,21.68
98836,1105,933,30.68
98836,1801,902,29.68
98836,1803,1480,48.68
99234,1705,2913,95.68
99234,1803,2760,90.68
35015,304,3337,109.68
35015,306,1937,63.68
35015,424,4252,139.68
35015,428,2363,77.68
35015,430,4402,144.68
35015,598,2272,74.68
35015,610,1360,44.68
35015,1215,2272,74.68
67758,1198,2425,79.68
67758,304,1025,33.68
67758,1117,2425,79.68
67758,1616,2547,83.68
84234,203,994,32.68
84234,1698,994,32.68
58675,304,1086,35.68
58675,305,1086,35.68
41237,101,6624,217.68
41237,426,1603,52.68
41237,1619,6624,217.68
41237,1801,6624,217.68
19105,512,1086,35.68
19105,809,2121,69.68
19105,1216,1025,33.68
19105,1701,2121,69.68
19105,1798,1391,45.68
60697,1903,1876,61.68
83935,1598,1998,65.68
83935,1117,1664,54.68
95680,303,3855,126.68
95680,498,3582,117.68
95680,304,1238,40.68
95680,305,1238,40.68
95680,311,3733,122.68
95680,714,3459,113.68
95680,1627,1268,41.68
95680,1801,2852,93.68
42553,432,3551,116.68
42553,1605,3217,105.68
42553,1617,3217,105.68
71069,306,2060,67.68
71069,1605,1786,58.68
71069,1817,1268,41.68
71069,1898,2060,67.68
87257,118,1633,53.68
87257,428,1633,53.68
87257,708,1452,47.68
97631,202,3702,121.68
97631,304,1299,42.68
97631,305,1299,42.68
97631,510,811,26.68
97631,598,749,24.68
97631,1637,1968,64.68
97631,1801,3733,122.68
80294,1617,1238,40.68
80294,1710,964,31.68
79208,1617,1756,57.68
77499,1813,933,30.68
77499,1817,1055,34.68
75834,1598,1572,51.68
83615,914,1086,35.68
83615,1198,1086,35.68
47490,498,1238,40.68
47490,708,1421,46.68
47490,709,1421,46.68
47490,798,841,27.68
43133,709,2210,72.68
43133,1627,1480,48.68
43133,1801,1299,42.68
87250,414,2913,95.68
87250,1110,5438,178.68
87250,1312,4767,156.68
87250,1601,2729,89.68
87250,1627,3763,123.68
87250,1801,2791,91.68
60917,1605,3671,120.68
60917,1704,1603,52.68
56280,1812,933,30.68
72651,306,872,28.68
72651,423,1391,45.68
89988,709,964,31.68
89988,713,933,30.68
89988,1701,2791,91.68
53770,411,2090,68.68
52773,304,933,30.68
52773,305,2029,66.68
52773,1801,1391,45.68
82969,305,1330,43.68
82969,705,1086,35.68
82969,1630,4678,153.68
42689,102,1421,46.68
42689,205,1330,43.68
42689,304,1421,46.68
42689,307,1421,46.68
42689,398,1268,41.68
42689,406,2090,68.68
42689,411,1421,46.68
42689,1801,3156,103.68
77338,112,2425,79.68
77338,424,2029,66.68
77338,1116,2394,78.68
77338,1634,2607,85.68
95707,108,749,24.68
95707,1617,749,24.68
63446,1117,1299,42.68
63446,1298,1299,42.68
35091,306,1055,34.68
92279,305,1817,59.68
92279,411,3824,125.68
1780,203,4221,138.68
1780,304,2455,80.68
1780,305,2455,80.68
1780,423,5163,169.68
1780,605,872,28.68
1780,1113,3186,104.68
1780,1627,4647,152.68
87269,432,629,20.68
97648,1634,1603,52.68
14995,202,1115,36.68
14995,412,1452,47.68
14995,1803,1998,65.68
14995,1816,1360,44.68
17379,298,872,28.68
17379,304,1025,33.68
17379,305,1025,33.68
17379,1701,3337,109.68
17379,1798,933,30.68
17379,1812,4433,145.68
88957,428,1268,41.68
77350,202,841,27.68
77350,423,841,27.68
48339,305,1998,65.68
48339,1622,2576,84.68
34395,403,2241,73.68
34395,1622,2333,76.68
34395,1817,2151,70.68
37455,202,1817,59.68
37455,203,1817,59.68
37455,412,1603,52.68
4693,198,1115,36.68
4693,1708,2516,82.68
4693,1898,1055,34.68
13770,304,1238,40.68
13770,709,1025,33.68
13770,809,5285,173.68
13770,916,1695,55.68
50829,1898,2455,80.68
65374,304,3125,102.68
80170,1637,1633,53.68
80170,1705,1177,38.68
79862,305,2486,81.68
79862,306,2486,81.68
79862,1634,3094,101.68
59481,1801,964,31.68
29127,198,1360,44.68
29127,110,1360,44.68
6626,498,872,28.68
6626,1105,1421,46.68
6626,1640,1603,52.68
58230,423,1238,40.68
58230,426,1238,40.68
58230,705,1146,37.68
58230,1617,2913,95.68
58230,1798,2486,81.68
58230,1898,1330,43.68
97031,1801,690,22.68
75054,115,2241,73.68
75054,304,1146,37.68
75054,305,2913,95.68
75054,310,2913,95.68
75054,809,1998,65.68
75054,916,902,29.68
75054,1623,1756,57.68
26709,104,3337,109.68
26709,198,3337,109.68
26709,512,1055,34.68
26709,1617,4586,150.68
14948,202,2760,90.68
14948,1701,2241,73.68
14948,1703,2852,93.68
92584,202,811,26.68
92584,305,2029,66.68
92584,412,811,26.68
53234,306,1725,56.68
53234,425,2607,85.68
53234,426,1360,44.68
53234,1117,1115,36.68
5947,1106,1115,36.68
28521,304,1360,44.68
80471,205,1115,36.68
80471,304,1115,36.68
80471,305,1115,36.68
80471,504,2302,75.68
80471,612,1268,41.68
80471,908,1572,51.68
80471,1298,3094,101.68
80471,1622,6169,202.68
80471,1801,4586,150.68
80471,1810,5285,173.68
80956,1198,1025,33.68
80956,423,1055,34.68
80956,708,872,28.68
80956,916,1115,36.68
80956,1108,1025,33.68
34581,108,933,30.68
34581,712,1603,52.68
34581,1617,3064,100.68
34581,1805,1633,53.68
84956,304,1025,33.68
84956,1898,902,29.68
34995,198,1268,41.68
34995,412,4068,133.68
34995,510,1268,41.68
34995,1817,4767,156.68
84432,1617,964,31.68
84432,1640,964,31.68
20992,305,1421,46.68
20992,498,1998,65.68
20992,916,5285,173.68
87112,304,1025,33.68
87112,305,1025,33.68
87112,306,1025,33.68
87112,307,1025,33.68
87112,432,2455,80.68
1527,406,3702,121.68
1527,498,2972,97.68
1527,504,1146,37.68
72496,107,964,31.68
40729,305,1786,58.68
40729,1614,1786,58.68
11702,1198,2760,90.68
11702,1117,2760,90.68
11702,1198,2760,90.68
53189,108,1299,42.68
53189,1798,1360,44.68
53189,1801,994,32.68
4571,1110,1086,35.68
4571,1705,1572,51.68
4571,1706,964,31.68
4571,1803,2210,72.68
4571,1812,1511,49.68
4571,1813,2333,76.68
56603,1810,1238,40.68
63299,411,2029,66.68
63299,1617,1756,57.68
74548,304,1452,47.68
74548,423,1268,41.68
5058,203,2729,89.68
5058,1634,2729,89.68
31535,426,1876,61.68
39305,1117,1876,61.68
39305,1614,2486,81.68
39305,1801,1786,58.68
11101,304,1330,43.68
36675,1112,3582,117.68
32997,1298,2607,85.68
32997,809,1115,36.68
32997,1215,2241,73.68
31601,406,1480,48.68
31601,426,1025,33.68
98882,707,994,32.68
98882,1605,1268,41.68
98882,1817,780,25.68
77918,120,3125,102.68
77918,304,2210,72.68
77918,430,3003,98.68
77918,1703,3064,100.68
77918,1801,1391,45.68
41504,108,1360,44.68
41504,305,1817,59.68
41504,307,1817,59.68
60769,415,3551,116.68
60769,1617,4037,132.68
60769,1817,1603,52.68
58235,305,1572,51.68
58235,306,1572,51.68
100860,798,749,24.68
100860,1634,690,22.68
5233,102,994,32.68
5233,202,1756,57.68
5233,304,2852,93.68
5233,305,1786,58.68
5233,307,964,31.68
5233,404,994,32.68
5233,504,2121,69.68
5233,914,964,31.68
5233,1605,4647,152.68
5233,1701,4464,146.68
91533,405,3156,103.68
70467,1817,1786,58.68
85400,202,1664,54.68
94896,415,1268,41.68
9931,1802,964,31.68
9931,1817,1786,58.68
9931,1898,2394,78.68
92340,1634,872,28.68
94052,304,1725,56.68
94052,504,1572,51.68
94052,713,1299,42.68
94052,1110,1299,42.68
94052,1634,3125,102.68
1132,305,1786,58.68
13674,406,1238,40.68
13674,1698,5835,191.68
45778,102,1480,48.68
45778,205,1480,48.68
45778,304,2547,83.68
45778,708,629,20.68
45778,908,1360,44.68
45778,1215,2121,69.68
45778,1605,2363,77.68
45778,1617,629,20.68
45778,1801,2547,83.68
5565,510,1603,52.68
5565,1704,1238,40.68
5565,1801,690,22.68
26628,102,2272,74.68
26628,201,1725,56.68
26628,304,2941,96.68
26628,305,2941,96.68
26628,423,1086,35.68
26628,1117,5224,171.68
26628,1898,5224,171.68
38504,108,1786,58.68
38504,206,1025,33.68
38504,707,5377,176.68
38504,712,5347,175.68
38504,1113,1695,55.68
38504,1627,1207,39.68
5426,504,3947,129.68
5426,102,2729,89.68
5426,304,2760,90.68
5426,305,1664,54.68
5426,504,3947,129.68
5426,612,3217,105.68
5426,914,3947,129.68
5426,1617,2638,86.68
5426,1801,1055,34.68
5426,1803,933,30.68
15941,202,1633,53.68
81545,1110,1268,41.68
93948,1640,1115,36.68
50845,1701,964,31.68
50845,1703,1025,33.68
25629,306,1845,60.68
40769,305,2182,71.68
40769,412,1115,36.68
40769,1701,2913,95.68
40769,1801,2363,77.68
66053,1811,3278,107.68
47529,202,902,29.68
47529,304,2791,91.68
47529,306,2821,92.68
25908,202,3429,112.68
7893,201,1055,34.68
7893,205,2241,73.68
7893,304,2972,97.68
7893,306,4374,143.68
7893,498,2607,85.68
7893,519,2486,81.68
7893,908,964,31.68
7893,1616,5408,177.68
7893,1701,3763,123.68
7893,1801,1238,40.68
7893,1810,4374,143.68
7893,1815,3886,127.68
7893,1898,5316,174.68
16622,411,1998,65.68
16622,432,1146,37.68
16622,1637,1756,57.68
16622,1802,1998,65.68
16622,1817,1115,36.68
86649,306,902,29.68
86649,718,1937,63.68
86649,998,2182,71.68
86649,1898,902,29.68
70652,305,3368,110.68
70652,306,3368,110.68
21019,1111,1360,44.68
542,1619,3947,129.68
68160,305,1055,34.68
68160,307,1055,34.68
68160,410,4555,149.68
68160,705,4951,162.68
9036,198,1542,50.68
9036,1612,933,30.68
10369,306,964,31.68
10369,1106,994,32.68
10369,1112,994,32.68
10369,1801,4555,149.68
10369,1803,994,32.68
10369,1805,994,32.68
65467,205,994,32.68
65467,305,2060,67.68
65467,306,2060,67.68
65467,426,1299,42.68
65467,1113,1907,62.68
65467,1802,1968,64.68
65467,1813,1086,35.68
12829,1622,1268,41.68
13526,1198,1664,54.68
13526,1805,3794,124.68
14551,198,4313,141.68
14551,304,4402,144.68
14551,305,1786,58.68
14551,408,3582,117.68
14551,610,5104,167.68
14551,1198,4678,153.68
14551,1616,4647,152.68
14551,1812,2029,66.68
22909,202,1146,37.68
22909,1116,2882,94.68
16049,108,902,29.68
16049,109,1511,49.68
16049,405,1177,38.68
16049,1640,1572,51.68
63687,432,4859,159.68
63687,713,7174,235.68
63687,1637,5316,174.68
88230,104,2852,93.68
88230,112,2852,93.68
88230,426,2151,70.68
88230,1119,3459,113.68
88230,1619,3551,116.68
88230,1817,1055,34.68
79385,202,2941,96.68
79385,306,1480,48.68
23834,1605,1664,54.68
23834,1810,1330,43.68
40658,304,2547,83.68
40658,307,2547,83.68
40658,908,1817,59.68
40658,1810,3763,123.68
1008,1634,2729,89.68
40609,1622,902,29.68
91674,305,3186,104.68
91674,310,4586,150.68
91674,432,3490,114.68
91674,519,1907,62.68
91674,708,994,32.68
91674,1008,3247,106.68
91674,1627,2425,79.68
91674,1698,3247,106.68
77240,305,2882,94.68
77240,428,2852,93.68
77240,519,1907,62.68
77240,1117,2882,94.68
77240,1801,3551,116.68
77240,1898,2729,89.68
27439,429,5804,190.68
27439,1609,5986,196.68
27439,1801,5590,183.68
43170,1804,2210,72.68
40567,108,994,32.68
40567,305,1086,35.68
40567,306,1086,35.68
40567,1605,3916,128.68
40567,1637,3916,128.68
10333,1801,2852,93.68
10333,1816,3763,123.68
27460,202,933,30.68
51998,304,994,32.68
51998,809,2516,82.68
51998,1705,3247,106.68
69777,713,3855,126.68
69777,798,872,28.68
69777,998,1055,34.68
69777,1113,872,28.68
69777,1601,2060,67.68
69777,1801,3763,123.68
18641,102,3551,116.68
18641,303,3551,116.68
18641,115,3551,116.68
18641,707,1177,38.68
18641,1605,3094,101.68
18641,1627,1664,54.68
18641,1703,1664,54.68
56302,415,1238,40.68
56302,1617,1330,43.68
87352,1815,2090,68.68
96474,714,902,29.68
96474,1622,3612,118.68
87961,305,2638,86.68
83224,425,1695,55.68
83224,1605,1876,61.68
83224,1704,1421,46.68
42978,305,1603,52.68
42978,512,841,27.68
24041,504,1786,58.68
24041,708,1817,59.68
24041,709,1817,59.68
24041,898,1817,59.68
37514,208,1115,36.68
37514,406,4282,140.68
37514,412,4282,140.68
37514,606,1115,36.68
37514,712,4282,140.68
37514,1105,2090,68.68
37514,1111,1086,35.68
37514,1113,1086,35.68
37514,1204,1086,35.68
37514,1215,1480,48.68
37514,1628,1480,48.68
13553,1198,1511,49.68
18887,504,2151,70.68
18887,504,2151,70.68
18887,1801,1542,50.68
